ID	dnds	low_ci	high_ci	muts	Pvalue
PD30987_44	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_45	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_46	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_47	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_48	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_49	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_50	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD31182_4	5.87840360542026	4.34479995345733	7.95333026109076	171	3.95069094188864e-28
PD30986_5	5.03894442776468	3.74975178199374	6.77137112595767	177	7.47316474083611e-25
PD31182_5	6.21033118027368	4.60779298645655	8.37021400094168	177	1.91268814899375e-30
PD30273_5	4.98998610530593	3.71691727670285	6.69908945437552	178	9.94739163974021e-25
PD31182_6	6.30624483746111	4.69274691601955	8.47450856858422	181	1.76188521179159e-31
PD30986_6	5.35681515897776	4.00231364410292	7.16972011669659	183	2.99887686747664e-27
PD30986_7	5.42697887522535	4.05978448697717	7.25459684045239	185	7.50894421540005e-28
PD30273_6	5.01815423738562	3.7612772364937	6.69503213053927	186	7.22155379514934e-26
PD31182_7	6.40505293674925	4.78245130700449	8.57817476624894	186	1.18289394354726e-32
PD30986_8	5.42783053181246	4.06695289452597	7.2440829894366	187	3.87105355691235e-28
PD30273_7	4.98505539573709	3.74230900620247	6.64049314404023	188	6.26078285151746e-26
PD30986_10	5.51512750512565	4.1348404998672	7.35618009903172	188	9.85399323975326e-29
PD30986_11	5.51987686655325	4.13840143130112	7.36251451863871	188	9.27221960290376e-29
PD30986_9	5.49411935073663	4.11908793615217	7.32816291082539	188	1.29031370761074e-28
PD30273_8	5.01119960150587	3.76433651726238	6.67106177435895	189	3.45025148292142e-26
PD30986_12	5.4950173181558	4.12624417998935	7.31784499649027	190	6.58508800015633e-29
PD31182_8	6.36172526123389	4.76582461253878	8.49203476622737	190	4.04313941573516e-33
PD30273_10	5.16018608538681	3.88343380997352	6.85669480639384	192	2.2195775609841e-27
PD30273_11	5.14152264224317	3.86938670592888	6.83189794398003	192	2.85857039071852e-27
PD30273_9	5.15630381531079	3.88051210232933	6.851536172205	192	2.33937119935241e-27
PD30273_12	5.20927588363041	3.92271582050321	6.91779789143436	193	8.96055521345184e-28
PD30986_13	5.66160713498854	4.25863233629546	7.52678156265455	193	3.60945029851623e-30
PD31182_9	6.45916701030696	4.85161441544436	8.59937226961524	194	3.40124676779556e-34
PD30273_13	5.30435929528444	3.99896659828007	7.03587460459703	195	1.52243390777182e-28
PD30273_14	5.31782234229452	4.00911780713579	7.05372997866833	195	1.26873899091915e-28
PD30273_15	5.32416847364732	4.01390301928552	7.06214619525756	195	1.16433282908785e-28
PD30273_16	5.32932162186583	4.01778862664468	7.06898037416302	195	1.08595004361647e-28
PD30986_14	5.792919633445	4.36219039035884	7.69290537013722	195	4.01746703848678e-31
PD30986_15	5.84610061729493	4.40459541790172	7.75937156194415	196	1.57613988314417e-31
PD30986_16	5.88985052515884	4.43989667232069	7.81332129303395	197	6.98741195578735e-32
PD30986_17	5.88985052515884	4.43989667232069	7.81332129303395	197	6.98741195578735e-32
PD30986_18	5.8875345085333	4.43815074054019	7.81024904641961	197	7.19928437642989e-32
PD30986_19	5.88650782143087	4.43737672681886	7.80888720183285	197	7.29529869951176e-32
PD31182_10	6.32999875147081	4.76702057472499	8.40543554732477	197	4.36555891047155e-34
PD30986_20	5.88608836884253	4.43935850204481	7.80428890117006	198	5.72836101397636e-32
PD30986_21	5.88608836884253	4.43935850204481	7.80428890117006	198	5.72836101397636e-32
PD30986_22	5.88608836884253	4.43935850204481	7.80428890117006	198	5.72836101397636e-32
PD30986_23	5.88608836884253	4.43935850204481	7.80428890117006	198	5.72836101397636e-32
PD30273_17	5.50853634453517	4.16211431966284	7.2905187913058	199	3.63884293684235e-30
PD30273_18	5.51898199735213	4.17000784609327	7.30434172099532	199	3.15962961087559e-30
PD30273_19	5.52245057117975	4.17262903984556	7.30893161598961	199	3.01494889613576e-30
PD30273_20	5.53195950495175	4.17981455010832	7.32151524847746	199	2.65168281043578e-30
PD30273_21	5.53195950495175	4.17981455010832	7.32151524847746	199	2.65168281043578e-30
PD30273_22	5.53195950495175	4.17981455010832	7.32151524847746	199	2.65168281043578e-30
PD30273_23	5.53195950495175	4.17981455010832	7.32151524847746	199	2.65168281043578e-30
PD30986_24	5.93959629349506	4.48200465000104	7.87121096130324	199	2.24033791410715e-32
PD30986_25	5.94012722716571	4.48240542819457	7.87191431925595	199	2.22497445394707e-32
PD30986_26	5.94012722716571	4.48240542819457	7.87191431925595	199	2.22497445394707e-32
PD30986_27	5.92806901408787	4.47330502687574	7.85593694698988	199	2.60102174309234e-32
PD30986_28	5.92806901408787	4.47330502687574	7.85593694698988	199	2.60102174309234e-32
PD31182_11	6.40630176006612	4.82926609932856	8.49833109149491	199	1.01902451782899e-34
PD31182_12	6.42929791077022	4.84660338547496	8.52883315133974	199	7.66577027099377e-35
PD30273_24	5.57761896472273	4.21655826965755	7.37801574793872	200	1.12199635342219e-30
PD30273_25	5.57761896472273	4.21655826965755	7.37801574793872	200	1.12199635342219e-30
PD30273_26	5.57761896472273	4.21655826965755	7.37801574793872	200	1.12199635342219e-30
PD30273_27	5.57761896472273	4.21655826965755	7.37801574793872	200	1.12199635342219e-30
PD30273_28	5.57761896472273	4.21655826965755	7.37801574793872	200	1.12199635342219e-30
PD30273_29	5.58060041529893	4.21881275710563	7.38195857182359	200	1.07771359842407e-30
PD30273_30	5.58060041529893	4.21881275710563	7.38195857182359	200	1.07771359842407e-30
PD30273_31	5.58060041529893	4.21881275710563	7.38195857182359	200	1.07771359842407e-30
PD30986_29	5.96361235910772	4.50238907976974	7.89906685974843	200	1.28448181699375e-32
PD30986_30	5.96361235910772	4.50238907976974	7.89906685974843	200	1.28448181699375e-32
PD30986_31	5.96361235910772	4.50238907976974	7.89906685974843	200	1.28448181699375e-32
PD30986_32	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_33	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_34	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_35	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_36	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_37	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_38	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_39	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_40	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_41	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_42	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_43	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_44	5.97425288876597	4.51042333380899	7.91315912885439	200	1.1190610563571e-32
PD30986_45	5.97841846290625	4.5135687441127	7.91867574061831	200	1.06028119861084e-32
PD30986_46	5.97841846290625	4.5135687441127	7.91867574061831	200	1.06028119861084e-32
PD30986_47	5.97841846290625	4.5135687441127	7.91867574061831	200	1.06028119861084e-32
PD30986_48	5.97841846290625	4.5135687441127	7.91867574061831	200	1.06028119861084e-32
PD30986_49	5.97841846290625	4.5135687441127	7.91867574061831	200	1.06028119861084e-32
PD30986_50	5.97841846290625	4.5135687441127	7.91867574061831	200	1.06028119861084e-32
PD31182_13	6.4878273299705	4.89309549454933	8.60230574089561	200	2.88194426551209e-35
PD30273_32	5.62898959076379	4.25762545369517	7.44206463380366	201	4.39641390512313e-31
PD30273_33	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_34	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_35	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_36	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_37	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_38	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_39	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_40	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_41	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_42	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_43	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
PD30273_44	5.62155228765218	4.25199970765191	7.43223243076351	201	4.86032510885664e-31
