ID	dnds	low_ci	high_ci	muts	Pvalue
PD30272_3	1.55269100374455	1.16654739201103	2.0666535878608	324	0.0026154961268698
PD30272_4	1.56038948180081	1.17244134973996	2.0767054449714	325	0.00233576561221369
PD36712_4	2.36125676850466	1.69603024902123	3.28740217341445	325	5.44650730947172e-07
PD30272_5	1.57536566662145	1.1839140703067	2.0962475620606	327	0.00187130485540341
PD30272_6	1.58291558840658	1.18969731142007	2.10610021218736	328	0.00167225303915412
PD30274_2	1.7538237417224	1.31814803688633	2.33349944843441	328	0.000129781623623476
PD30272_7	1.59838954345519	1.20154584572531	2.12630183169138	330	0.00132626707488553
PD30272_8	1.59838954345519	1.20154584572531	2.12630183169138	330	0.00132626707488553
PD30272_9	1.59838954345519	1.20154584572531	2.12630183169138	330	0.00132626707488553
PD30272_10	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_11	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_12	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_13	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_14	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_15	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_16	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_17	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_18	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_19	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_20	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_21	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_22	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_23	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_24	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_25	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_26	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_27	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_28	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_29	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_30	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_31	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_32	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_33	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_34	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_35	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_36	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_37	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_38	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_39	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_40	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_41	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_42	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_43	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_44	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_45	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_46	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_47	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_48	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_49	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD30272_50	1.60595397544989	1.20734085283233	2.13617237022418	331	0.0011832569976346
PD36712_5	2.40916835445415	1.7311712654746	3.35269668337068	331	2.90524856014108e-07
PD36712_6	2.44965902228787	1.76074380882704	3.40812178091596	335	1.7165274839729e-07
PD36712_7	2.47247219801386	1.77737725461387	3.43940418618643	337	1.27754036111654e-07
PD36712_8	2.47247219801386	1.77737725461387	3.43940418618643	337	1.27754036111654e-07
PD36712_10	2.47605132627595	1.7800672707366	3.44415644910763	338	1.21501521556418e-07
PD36712_9	2.47605132627595	1.7800672707366	3.44415644910763	338	1.21501521556418e-07
PD36712_11	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_12	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_13	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_14	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_15	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_16	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_17	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_18	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_19	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_20	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_21	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_22	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_23	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_24	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
